wer,ld,m,insertions,deletions,substitutions,inserted_words,deleted_words,substituted_words
2.8333333333333335,34,12,0,2,7,[],"['away', 'instead']","[('went', 'will'), ('through', 'if'), ('it', 'i'), ('the', 'were'), ('other', 'to'), ('night', 'land'), ('threw', 'for')]"
0.0,0,1,0,0,0,[],[],[]
1.0,7,7,0,1,1,[],['you'],"[('draw', 'not')]"
1.1379310344827587,33,29,7,0,3,"['tournament', 'time', 'like', 'that', 'but', 'karolang', 'actually']",[],"[('that', 'their'), ('radio', 'video'), ('how', 'and')]"
3.5,7,2,1,0,1,['for'],[],"[('nines', 'nights')]"
0.0,0,7,0,0,0,[],[],[]
22.166666666666668,133,6,43,0,1,"['how', 'many', 'sixes', 'you', 'can', 'play', 'and', 'you', 'know', 'huh', 'meerad', 'those', 'two', 'are', 'the', 'king', 'i', 'said', 'valked', 'alta', 'dha', 'because', 'it', 'is', 'easier', 'for', 'you', 'to', 'get', 'rid', 'of', 'many', 'of', 'them', 'at', 'the', 'same', 'time', 'now', 'and', 'also', 'easier', 'to']",[],"[('okay', 'bluff')]"
3.5,7,2,0,1,1,[],['one'],"[('four', 'yeah')]"
0.4878048780487805,20,41,3,1,2,"['and', 'a', 'of']",['their'],"[('cards', 'card'), ('it', 'fear')]"
3.5,7,2,1,0,1,['come'],[],"[('one', 'on')]"
0.0,0,3,0,0,0,[],[],[]
5.5,11,2,1,0,2,['thanks'],[],"[('me', 'for'), ('too', 'watching')]"
0.0,0,7,0,0,0,[],[],[]
10.0,10,1,2,0,1,"['i', 'love']",[],"[('oh', 'you')]"
0.6363636363636364,7,11,0,1,1,[],['a'],"[('it', 'at')]"
4.0,4,1,0,0,1,[],[],"[('uh', 'oh')]"
4.0,4,1,0,0,1,[],[],"[('gee', 'bye')]"
3.2,16,5,0,4,1,[],"['the', 'second', 'time', 'also']","[('needed', 'man')]"
4.222222222222222,38,9,6,0,5,"['a', 'thing', 'i', 'got', 'im', 'gonna']",[],"[('this', 'which'), ('just', 'its'), ('saquanas', 'a'), ('many', 'turn'), ('times', 'it')]"
0.0,0,1,0,0,0,[],[],[]
0.3076923076923077,4,13,0,0,1,[],[],"[('of', 'over')]"
0.36363636363636365,4,11,0,0,1,[],[],"[('the', 'and')]"
2.0,4,2,0,0,1,[],[],"[('queens', 'weeks')]"
1.2142857142857142,17,14,2,1,2,"['and', 'a']",['b'],"[('it', 'what'), ('pills', 'depots')]"
1.9473684210526316,37,19,6,1,4,"['no', 'say', 'something', 'what', 'is', 'that']",['just'],"[('you', 'be'), ('play', 'what'), ('one', 'is'), ('jack', 'that')]"
0.7777777777777778,7,9,0,1,1,[],['is'],"[('say', 'see')]"
3.5,7,2,0,1,1,[],['joker'],"[('card', 'fares')]"
0.0,0,5,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['two'],"[('aces', 'choice')]"
0.4666666666666667,7,15,0,1,1,[],['selling'],"[('it', 'settled')]"
3.0,3,1,1,0,0,['wait'],[],[]
0.6875,11,16,0,1,2,[],['going'],"[('to', 'gonna'), ('how', 'out')]"
1.7307692307692308,45,26,3,4,6,"['youre', 'gonna', 'get']","['if', 'youre', 'not', 'where']","[('redouble', 'do'), ('fours', 'floor'), ('you', 'youre'), ('going', 'throwing'), ('over', 'up'), ('you', 'fucked')]"
14.0,28,2,8,0,1,"['clothes', 'with', 'or', 'his', 'or', 'her', 'customs', 'lets']",[],"[('ahead', 'sweet')]"
2.0,4,2,0,0,1,[],[],"[('queens', 'things')]"
0.3,3,10,1,0,0,['and'],[],[]
0.5454545454545454,6,11,0,2,0,[],"['i', 'i']",[]
3.5,7,2,0,1,1,[],['two'],"[('more', 'lord')]"
0.0,0,1,0,0,0,[],[],[]
0.5384615384615384,7,13,0,1,1,[],['posed'],"[('to', 'posted')]"
0.0,0,4,0,0,0,[],[],[]
2.7142857142857144,19,7,1,0,4,['sky'],[],"[('you', 'im'), ('can', 'gonna'), ('to', 'in'), ('side', 'nope')]"
2.5,15,6,0,1,3,[],['im'],"[('gonna', 'were'), ('put', 'putting'), ('eights', 'eggs')]"
2.0,6,3,0,2,0,[],"['are', 'we']",[]
0.0,0,2,0,0,0,[],[],[]
27.0,27,1,9,0,0,"['alhamj', 'de', 'assayed', 'prelude', 'in', 'its', 'what', 'weve', 'seen']",[],[]
7.0,7,1,1,0,1,['boss'],[],"[('bullshit', 'it')]"
5.5,11,2,1,0,2,['atbell'],[],"[('seven', 'ploya'), ('six', 'great')]"
1.0,3,3,1,0,0,['yeah'],[],[]
4.0,8,2,0,0,2,[],[],"[('thats', 'i'), ('the', 'love')]"
0.0,0,1,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('nine', 'night')]"
1.2666666666666666,19,15,0,5,1,[],"['no', 'no', 'thats', 'all', 'you']","[('you', 'nah')]"
3.6666666666666665,11,3,0,1,2,[],['i'],"[('i', 'one'), ('really', 'nine')]"
7.0,14,2,2,0,2,"['one', 'buzz']",[],"[('fun', 'while'), ('game', 'smoking')]"
1.2,6,5,0,2,0,[],"['over', 'there']",[]
2.25,18,8,0,2,3,[],"['the', 'shelf']","[('is', 'thank'), ('it', 'you'), ('secure', 'youre')]"
0.3333333333333333,4,12,0,0,1,[],[],"[('need', 'knew')]"
1.75,7,4,0,1,1,[],['i'],"[('know', 'all')]"
3.25,13,4,0,3,1,[],"['miles', 'seriously', 'very']","[('funny', 'yeah')]"
1.625,26,16,1,1,5,['turns'],['she'],"[('got', 'yeah'), ('tens', 'all'), ('alright', 'right'), ('it', 'a'), ('mama', 'momma')]"
2.0,4,2,0,0,1,[],[],"[('sixes', 'sexes')]"
0.0,0,4,0,0,0,[],[],[]
3.857142857142857,27,7,3,2,3,"['one', 'three', 'force']","['two', 'yeah']","[('got', 'go'), ('that', 'ahead'), ('bullshit', 'it')]"
1.75,7,4,0,1,1,[],['what'],"[('did', 'whatd')]"
1.75,7,4,0,1,1,[],['i'],"[('have', 'a')]"
0.0,0,5,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
0.6428571428571429,9,14,0,3,0,[],"['thats', 'how', 'you']",[]
0.0,0,1,0,0,0,[],[],[]
16.0,16,1,4,0,1,"['barak', 'been', 'trying', 'to']",[],"[('passing', 'prepare')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('fighting', 'hiding')]"
14.0,42,3,10,0,3,"['thepp', 'cut', 'scores', 'quite', 'really', 'riskcommerce', 'quality', 'twice', 'as', 'one']",[],"[('two', 'of'), ('more', 'the'), ('six', 'cit')]"
1.75,7,4,1,0,1,['how'],[],"[('howd', 'did')]"
3.3333333333333335,10,3,0,2,1,[],"['mm', 'two']","[('ace', 'so')]"
2.0,18,9,2,0,3,"['too', 'at']",[],"[('two', 'far'), ('fives', 'but'), ('cards', 'shed')]"
3.6666666666666665,11,3,0,1,2,[],['two'],"[('fours', 'too'), ('yes', 'percious')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
2.0,30,15,0,10,0,[],"['you', 'want', 'to', 'know', 'something', 'it', 'aight', 'even', 'a', 'nine']",[]
1.3181818181818181,29,22,4,3,2,"['i', 'cant', 'believe', 'a']","['well', 'worth', 'the']","[('if', 'but'), ('so', 'that')]"
1.0,4,4,0,0,1,[],[],"[('toes', 'times')]"
6.5,13,2,3,0,1,"['do', 'you', 'need']",[],"[('jacks', 'dicks')]"
0.0,0,2,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('hey', 'mm')]"
4.666666666666667,14,3,2,0,2,"['and', 'you']",[],"[('or', 'well'), ('viv', 'then')]"
3.6,36,10,4,0,6,"['dont', 'dont', 'what', 'the']",[],"[('are', 'hit'), ('you', 'those'), ('doing', 'people'), ('quit', 'fuck'), ('fucking', 'is'), ('off', 'that')]"
2.75,11,4,0,1,2,[],['a'],"[('whole', 'hotel'), ('talent', 'everything')]"
2.0,4,2,0,0,1,[],[],"[('sevens', 'seven')]"
0.0,0,9,0,0,0,[],[],[]
1.5,3,2,1,0,0,['or'],[],[]
3.5,7,2,0,1,1,[],['two'],"[('jacks', 'bluejacks')]"
5.0,15,3,1,0,3,['this'],[],"[('only', 'is'), ('got', 'the'), ('terrible', 'game')]"
5.0,30,6,2,0,6,"['in', 'the']",[],"[('it', 'studio'), ('was', 'mightve'), ('a', 'become'), ('two', 'too'), ('shut', 'racist'), ('up', 'cute')]"
4.0,4,1,0,0,1,[],[],"[('oh', 'whoa')]"
3.6666666666666665,11,3,0,1,2,[],['yeah'],"[('one', 'done'), ('ace', 'oneetp')]"
3.5,7,2,1,0,1,['shut'],[],"[('shuffle', 'up')]"
11.0,33,3,7,0,3,"['because', 'if', 'i', 'would', 'say', 'that', 'now']",[],"[('passing', 'i'), ('passing', 'will'), ('rule', 'sorry')]"
4.0,8,2,0,0,2,[],[],"[('card', 'good'), ('game', 'afternoonbag')]"
2.3333333333333335,14,6,2,0,2,"['well', 'tiles']",[],"[('is', 'this'), ('fun', 'one')]"
8.0,24,3,4,0,3,"['you', 'do', 'that', 'slower']",[],"[('like', 'than'), ('slow', 'i'), ('down', 'do')]"
0.0,0,8,0,0,0,[],[],[]
0.0,0,3,0,0,0,[],[],[]
0.0,0,9,0,0,0,[],[],[]
1.625,13,8,0,3,1,[],"['lets', 'three', 'three']","[('eights', 'thing')]"
1.75,7,4,0,1,1,[],['two'],"[('twos', 'chutus')]"
4.0,8,2,0,0,2,[],[],"[('one', 'bye'), ('more', 'bye')]"
0.0,0,1,0,0,0,[],[],[]
1.5,9,6,1,2,0,['bounced'],"['bounce', 'uh']",[]
0.0,0,2,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
2.0,8,4,0,0,2,[],[],"[('wheres', 'theres'), ('the', 'a')]"
0.0,0,2,0,0,0,[],[],[]
7.0,7,1,1,0,1,['boss'],[],"[('bullshit', 'it')]"
0.0,0,13,0,0,0,[],[],[]
1.9444444444444444,35,18,1,8,2,['i'],"['got', 'it', 'one', 'eight', 'you', 'its', 'all', 'you']","[('ah', 'dont'), ('no', 'know')]"
0.0,0,2,0,0,0,[],[],[]
2.0,8,4,0,0,2,[],[],"[('one', 'want'), ('two', 'to')]"
0.0,0,6,0,0,0,[],[],[]
0.42857142857142855,3,7,1,0,0,['two'],[],[]
0.3333333333333333,4,12,0,0,1,[],[],"[('imma', 'to')]"
10.6,53,5,11,0,5,"['you', 'wasted', 'this', 'bullshit', 'fuck', 'take', 'off', 'the', 'mic', 'i', 'hate']",[],"[('two', 'you'), ('acespick', 'fuck'), ('up', 'you'), ('some', 'want'), ('cards', 'to')]"
2.1666666666666665,13,6,0,3,1,[],"['yo', 'jesus', 'christ']","[('its', 'youre')]"
3.3333333333333335,10,3,0,2,1,[],"['yes', 'look']","[('at', 'this')]"
14.0,70,5,18,0,4,"['i', 'was', 'like', 'oh', 'i', 'was', 'like', 'oh', 'oh', 'i', 'love', 'that', 'i', 'love', 'that', 'i', 'hate', 'that']",[],"[('pass', 'thats'), ('theres', 'i'), ('a', 'hate'), ('pass', 'that')]"
2.357142857142857,33,14,6,1,3,"['have', 'of', 'your', 'hands', 'thats', 'four']",['dont'],"[('cos', 'because'), ('know', 'no'), ('well', 'walk')]"
0.6666666666666666,4,6,0,0,1,[],[],"[('cuz', 'because')]"
2.0,4,2,0,0,1,[],[],"[('woah', 'oh')]"
2.3636363636363638,26,11,2,0,5,"['im', 'im']",[],"[('imma', 'gonna'), ('imma', 'gonna'), ('fly', 'slide'), ('v', 'on'), ('uh', 'me')]"
1.0,7,7,0,1,1,[],['no'],"[('you', 'youre')]"
4.166666666666667,25,6,7,0,1,"['want', 'to', 'play', 'my', 'zone', 'i', 'my']",[],"[('mahjong', 'zone')]"
0.0,0,7,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('two', 'to')]"
0.0,0,2,0,0,0,[],[],[]
2.8181818181818183,93,33,1,30,0,['you'],"['so', 'people', 'will', 'pass', 'uh', 'if', 'you', 'pass', 'then', 'but', 'then', 'probably', 'you', 'know', 'i', 'know', 'that', 'someone', 'who', 'is', 'alone', 'safe', 'we', 'generally', 'pass', 'practically', 'maybe', 'i', 'get', 'pass']",[]
19.0,19,1,5,0,1,"['make', 'it', 'make', 'it', 'make']",[],"[('next', 'it')]"
4.0,8,2,0,0,2,[],[],"[('im', 'bye'), ('im', 'bye')]"
0.0,0,1,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('two', 'do')]"
4.0,8,2,0,0,2,[],[],"[('give', 'okay'), ('me', 'again')]"
0.5,8,16,0,0,2,[],[],"[('thats', 'its'), ('mahjong', 'majung')]"
0.8571428571428571,6,7,0,2,0,[],"['do', 'we']",[]
0.0,0,4,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
5.0,25,5,3,0,4,"['hey', 'why', 'dont']",[],"[('everybody', 'i'), ('gonna', 'go'), ('call', 'caught'), ('that', 'it')]"
0.0,0,1,0,0,0,[],[],[]
8.0,16,2,4,0,1,"['thats', 'a', 'look', 'like']",[],"[('maam', 'man')]"
1.6,16,10,0,0,4,[],[],"[('your', 'you'), ('sixes', 'sexist'), ('raise', 'raised'), ('a', 'with')]"
2.4444444444444446,22,9,2,0,4,"['put', 'is']",[],"[('are', 'there'), ('you', 'like'), ('supposed', 'put'), ('to', 'some')]"
0.6666666666666666,6,9,2,0,0,"['the', 'video']",[],[]
4.0,4,1,0,0,1,[],[],"[('club', 'no')]"
0.4444444444444444,4,9,0,0,1,[],[],"[('sorting', 'solution')]"
2.875,46,16,0,6,7,[],"['she', 'got', 'two', 'tens', 'all', 'of']","[('yall', 'take'), ('thats', 'a'), ('cool', 'change'), ('thats', 'my'), ('cool', 'last'), ('though', 'one'), ('momma', 'mom')]"
0.0,0,3,0,0,0,[],[],[]
2.3333333333333335,7,3,1,0,1,['what'],[],"[('whatd', 'did')]"
1.1428571428571428,8,7,0,0,2,[],[],"[('no', 'now'), ('you', 'youre')]"
0.0,0,2,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['one'],"[('seven', 'awesome')]"
3.0,12,4,0,0,3,[],[],"[('right', 'i'), ('right', 'did'), ('right', 'it')]"
2.0,24,12,0,0,6,[],[],"[('you', 'i'), ('know', 'dont'), ('i', 'want'), ('can', 'to'), ('her', 'our'), ('and', 'in')]"
1.619047619047619,34,21,10,0,1,"['up', 'to', 'deck', 'here', 'generally', 'are', 'like', 'let', 'it', 'go']",[],"[('now', 'enough')]"
0.0,0,1,0,0,0,[],[],[]
2.5,15,6,0,1,3,[],['isnt'],"[('even', 'is'), ('a', 'an'), ('ten', 'ematin')]"
10.75,43,4,13,0,1,"['just', 'skip', 'your', 'timer', 'just', 'skip', 'your', 'timer', 'just', 'timer', 'its', 'its', 'one']",[],"[('turn', 'more')]"
4.0,4,1,0,0,1,[],[],"[('hmm', 'hm')]"
0.0,0,2,0,0,0,[],[],[]
1.8421052631578947,35,19,8,1,2,"['but', 'because', 'i', 'got', 'to', 'eat', 'jati', 'kakar']",['worth'],"[('well', 'but'), ('card', 'drasman')]"
1.5,15,10,0,1,3,[],['whoo'],"[('i', 'thought'), ('totally', 'id'), ('jumped', 'jump')]"
0.6153846153846154,8,13,0,0,2,[],[],"[('like', 'it'), ('your', 'you')]"
0.75,3,4,0,1,0,[],['hm'],[]
1.0,3,3,0,1,0,[],['two'],[]
4.0,8,2,0,0,2,[],[],"[('two', 'to'), ('queens', 'queenes')]"
1.1,11,10,0,1,2,[],['the'],"[('theyre', 'this'), ('big', 'thing')]"
12.0,12,1,4,0,0,"['get', 'my', 'shit', 'in']",[],[]
3.0,15,5,0,1,3,[],['the'],"[('two', 'a'), ('jokers', 'twojoker'), ('out', 'go')]"
0.0,0,1,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('well', 'what')]"
4.0,8,2,0,0,2,[],[],"[('one', 'whats'), ('five', 'up')]"
0.0,0,1,0,0,0,[],[],[]
2.75,11,4,0,1,2,[],['there'],"[('go', 'got'), ('too', 'this')]"
1.3636363636363635,15,11,1,0,3,['sorry'],[],"[('tired', 'to'), ('of', 'do'), ('can', 'cant')]"
0.0,0,4,0,0,0,[],[],[]
3.0,12,4,0,0,3,[],[],"[('i', 'here'), ('hate', 'we'), ('myself', 'go')]"
3.5,7,2,0,1,1,[],['four'],"[('eights', 'great')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('dont', 'ill')]"
0.0,0,1,0,0,0,[],[],[]
3.5,35,10,0,5,5,[],"['if', 'i', 'call', 'you', 'liar']","[('or', 'and'), ('i', 'she'), ('i', 'calls'), ('challenge', 'the'), ('out', 'lawyer')]"
3.75,15,4,0,1,3,[],['i'],"[('dont', 'im'), ('stop', 'so'), ('saying', 'sorry')]"
3.5,7,2,0,1,1,[],['one'],"[('nine', 'bye')]"
0.8,4,5,0,0,1,[],[],"[('we', 'he')]"
2.2,11,5,1,0,2,['putting'],[],"[('playing', 'the'), ('bs', 'answers')]"
0.0,0,5,0,0,0,[],[],[]
1.1111111111111112,10,9,2,0,1,"['as', 'an']",[],"[('that', 'out')]"
3.5,7,2,1,0,1,['two'],[],"[('twos', 'three')]"
6.666666666666667,20,3,4,0,2,"['need', 'to', 'go', 'for']",[],"[('can', 'a'), ('take', 'rest')]"
16.0,16,1,4,0,1,"['dont', 'look', 'out', 'for']",[],"[('time', 'anything')]"
4.0,4,1,0,0,1,[],[],"[('oh', 'usd')]"
3.2,16,5,0,4,1,[],"['how', 'many', 'fives', 'are']","[('left', 'wheat')]"
3.6666666666666665,11,3,0,1,2,[],['you'],"[('already', 'sorry'), ('know', 'yall')]"
0.0,0,4,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('nine', 'now')]"
4.0,4,1,0,0,1,[],[],"[('ha', 'huh')]"
0.0,0,5,0,0,0,[],[],[]
1.5,3,2,0,1,0,[],['one'],[]
12.0,12,1,4,0,0,"['me', 'both', 'of', 'them']",[],[]
2.8333333333333335,34,12,6,4,1,"['oh', 'are', 'we', 'very', 'good', 'getting']","['you', 'thats', 'how', 'the']","[('thats', 'that')]"
1.4444444444444444,39,27,5,0,6,"['over', 'im', 'not', 'sure', 'if']",[],"[('deck', 'day'), ('now', 'enough'), ('to', 'it'), ('ha', 'im'), ('ha', 'not'), ('ha', 'sure')]"
3.3333333333333335,30,9,1,1,6,['son'],['two'],"[('of', 'youre'), ('them', 'looking'), ('you', 'yeah'), ('have', 'im'), ('the', 'just'), ('spade', 'scared')]"
0.0,0,1,0,0,0,[],[],[]
0.7,7,10,0,1,1,[],['bro'],"[('this', 'the')]"
1.5714285714285714,11,7,0,1,2,[],['you'],"[('screw', 'are'), ('it', 'screwed')]"
0.5,7,14,0,1,1,[],['three'],"[('fifty', 'randy')]"
3.5,7,2,0,1,1,[],['how'],"[('many', 'okay')]"
2.357142857142857,33,14,6,1,3,"['three', 'four', 'jitsu', 'cat', 'yeah', 'yeah']",['twoone'],"[('catch', 'cat'), ('that', 'so'), ('was', 'its')]"
0.23529411764705882,4,17,0,0,1,[],[],"[('this', 'these')]"
60.0,60,1,20,0,0,"['i', 'also', 'have', 'whiteboard', 'water', 'overseas', 'trees', 'i', 'also', 'have', 'whiteboard', 'water', 'overseas', 'trees', 'i', 'also', 'have', 'whiteboard', 'water', 'trees']",[],[]
0.0,0,2,0,0,0,[],[],[]
10.0,10,1,2,0,1,"['our', 'final']",[],"[('finally', 'heat')]"
1.1666666666666667,21,18,3,0,3,"['call', 'that', 'bullshit']",[],"[('mm', 'please'), ('cuz', 'could'), ('said', 'say')]"
0.2727272727272727,3,11,0,1,0,[],['i'],[]
2.3333333333333335,7,3,1,0,1,['this'],[],"[('no', 'is')]"
3.5,7,2,0,1,1,[],['two'],"[('more', 'an')]"
0.0,0,2,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['one'],"[('jack', 'vanjak')]"
8.5,17,2,3,0,2,"['i', 'dont', 'know']",[],"[('one', 'whats'), ('seven', 'happening')]"
4.333333333333333,39,9,1,0,9,['ohhh'],[],"[('oh', 'im'), ('i', 'glad'), ('didnt', 'im'), ('realize', 'got'), ('i', 'dead'), ('had', 'im'), ('that', 'on'), ('among', 'them'), ('okay', 'glen')]"
1.5,3,2,1,0,0,['oh'],[],[]
2.0,4,2,0,0,1,[],[],"[('one', 'what')]"
2.0,4,2,0,0,1,[],[],"[('one', 'number')]"
1.4,14,10,2,0,2,"['i', 'just']",[],"[('needed', 'need'), ('use', 'used')]"
3.2,16,5,0,0,4,[],[],"[('my', 'im'), ('whole', 'all'), ('freaking', 'pretty'), ('deck', 'dead')]"
1.0,3,3,0,1,0,[],['oh'],[]
4.0,32,8,0,0,8,[],[],"[('uh', 'oh'), ('bullshit', 'more'), ('yo', 'sugar'), ('pick', 'yeah'), ('all', 'i'), ('that', 'think'), ('shit', 'ill'), ('up', 'just')]"
3.4,17,5,3,0,2,"['okay', 'you', 'do']",[],"[('yeah', 'can'), ('bro', 'yourself')]"
3.5,7,2,0,1,1,[],['one'],"[('four', 'sc')]"
5.5,22,4,2,0,4,"['no', 'im']",[],"[('i', 'sad'), ('know', 'come'), ('one', 'on'), ('ten', 'jack')]"
10.0,10,1,2,0,1,"['and', 'we']",[],"[('ha', 'bye')]"
3.5,7,2,0,1,1,[],['two'],"[('sevens', 'goodpired')]"
0.0,0,4,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
0.5714285714285714,4,7,0,0,1,[],[],"[('aight', 'alright')]"
1.1904761904761905,25,21,0,3,4,[],"['like', 'like', 'like']","[('romes', 'wrongs'), ('wear', 'were'), ('the', 'that'), ('crown', 'from')]"
0.8333333333333334,15,18,1,0,3,['no'],[],"[('not', 'no'), ('necessary', 'certainly'), ('cuz', 'because')]"
7.0,14,2,2,0,2,"['and', 'i']",[],"[('one', 'can'), ('six', 'barely')]"
0.0,0,1,0,0,0,[],[],[]
28.0,28,1,8,0,1,"['maybe', 'okay', 'i', 'tried', 'oh', 'okay', 'i', 'tried']",[],"[('huh', 'it')]"
7.0,7,1,1,0,1,['or'],[],"[('youre', 'see')]"
0.6666666666666666,4,6,0,0,1,[],[],"[('left', 'life')]"
1.0,4,4,0,0,1,[],[],"[('what', 'well')]"
4.0,8,2,0,0,2,[],[],"[('some', 'come'), ('more', 'on')]"
1.25,15,12,1,0,3,['a'],[],"[('calling', 'call'), ('the', 'to'), ('one', 'with')]"
1.1666666666666667,7,6,0,1,1,[],['nice'],"[('ass', 'niceass')]"
0.0,0,1,0,0,0,[],[],[]
3.3846153846153846,44,13,3,1,8,"['be', 'as', 'anyway']",['but'],"[('if', 'bye'), ('i', 'for'), ('wanted', 'now'), ('to', 'im'), ('be', 'not'), ('knocked', 'sure'), ('up', 'if'), ('hes', 'youd')]"
0.0,0,3,0,0,0,[],[],[]
1.75,7,4,0,1,1,[],['the'],"[('name', 'it')]"
0.0,0,1,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('kings', 'teams')]"
1.6470588235294117,28,17,0,4,4,[],"['are', 'you', 'alright', 'cuz']","[('then', 'yes'), ('ill', 'ive'), ('just', 'been'), ('take', 'doing')]"
3.5,7,2,1,0,1,['its'],[],"[('one', 'fun')]"
0.0,0,12,0,0,0,[],[],[]
0.0,0,7,0,0,0,[],[],[]
2.4545454545454546,27,11,0,1,6,[],['it'],"[('two', 'too'), ('five', 'far'), ('ive', 'but'), ('been', 'im'), ('like', 'my'), ('shit', 'face')]"
4.0,12,3,0,0,3,[],[],"[('is', 'these'), ('that', 'are'), ('ace', 'tastes')]"
0.0,0,2,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('bullshit', 'boss')]"
4.0,24,6,4,0,3,"['was', 'weird', 'but', 'im']",[],"[('we', 'gonna'), ('are', 'be'), ('good', 'funny')]"
4.0,4,1,0,0,1,[],[],"[('pass', 'pause')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('yeah', 'do')]"
0.0,0,1,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
4.0,12,3,0,0,3,[],[],"[('damn', 'dang'), ('one', 'im'), ('three', 'free')]"
13.0,13,1,3,0,1,"['for', 'your', 'final']",[],"[('finally', 'work')]"
0.0,0,1,0,0,0,[],[],[]
1.7142857142857142,12,7,0,4,0,[],"['whos', 'the', 'part', 'the']",[]
11.0,33,3,7,0,3,"['please', 'update', 'and', 'subscribe', 'for', 'more', 'content']",[],"[('read', 'feels'), ('the', 'crazy'), ('thing', 'memes')]"
0.6521739130434783,15,23,0,1,3,[],['it'],"[('will', 'would'), ('split', 'explain'), ('deck', 'name')]"
0.7857142857142857,11,14,0,1,2,[],['like'],"[('dodge', 'shut'), ('because', 'up')]"
14.0,28,2,8,0,1,"['thank', 'you', 'man', 'you', 'put', 'the', 'names', 'a']",[],"[('nine', 'b')]"
3.6666666666666665,11,3,0,1,2,[],['oh'],"[('woah', 'ohuhuhuh'), ('ah', 'starts')]"
1.0833333333333333,13,12,0,3,1,[],"['was', 'wanna', 'call']","[('it', 'want')]"
2.0,4,2,0,0,1,[],[],"[('sixes', 'sexes')]"
4.0,8,2,0,0,2,[],[],"[('or', 'welcome'), ('but', 'everyone')]"
3.0,18,6,2,0,3,"['youll', 'go']",[],"[('ah', 'alright'), ('joker', 'go'), ('counts', 'on')]"
0.75,21,28,3,0,3,"['there', 'you', 'will']",[],"[('theres', 'is'), ('youll', 'get'), ('later', 'to')]"
3.5,7,2,0,1,1,[],['one'],"[('ace', 'morning')]"
3.2941176470588234,56,17,8,0,8,"['it', 'did', 'it', 'it', 'did', 'it', 'its', 'so']",[],"[('cos', 'because'), ('nope', 'no'), ('cos', 'because'), ('i', 'much'), ('be', 'fun'), ('i', 'ive'), ('be', 'been'), ('baiting', 'painting')]"
4.0,8,2,0,0,2,[],[],"[('its', 'what'), ('okay', 'a')]"
10.0,10,1,2,0,1,"['ok', 'a']",[],"[('hmm', 'little')]"
0.0,0,2,0,0,0,[],[],[]
4.0,12,3,0,0,3,[],[],"[('i', 'mmm'), ('got', 'thats'), ('two', 'smooth')]"
1.4,14,10,1,1,2,['all'],['she'],"[('on', 'of'), ('bro', 'her')]"
2.25,18,8,2,0,3,"['want', 'want']",[],"[('wanna', 'to'), ('wanna', 'to'), ('that', 'it')]"
0.7777777777777778,7,9,1,0,1,['going'],[],"[('gonna', 'to')]"
1.0666666666666667,16,15,0,0,4,[],[],"[('its', 'is'), ('war', 'more'), ('having', 'have'), ('a', 'an')]"
4.0,8,2,0,0,2,[],[],"[('nah', 'yas'), ('uh', 'gui')]"
0.0,0,1,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('alright', 'perfect')]"
5.5,11,2,1,0,2,['thanks'],[],"[('two', 'for'), ('more', 'watching')]"
7.0,7,1,1,0,1,['bye'],[],"[('yeah', 'bye')]"
22.0,22,1,6,0,1,"['olson', 'taita', 'sinica', 'ila', 'llahse', 'stirnoiny']",[],"[('chance', 'vowuyu')]"
4.0,8,2,0,0,2,[],[],"[('one', 'join'), ('queen', 'me')]"
3.0,6,2,1,1,0,['fun'],['more'],[]
7.0,7,1,1,0,1,['whats'],[],"[('one', 'up')]"
1.0,4,4,0,0,1,[],[],"[('what', 'one')]"
0.0,0,5,0,0,0,[],[],[]
1.0,3,3,0,1,0,[],['we'],[]
8.5,17,2,3,0,2,"['and', 'after', 'that']",[],"[('last', 'sign'), ('time', 'up')]"
0.0,0,3,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['mm'],"[('hmm', 'mmm')]"
7.0,7,1,1,0,1,['thank'],[],"[('ah', 'you')]"
2.0,8,4,0,0,2,[],[],"[('eight', 'hates'), ('nine', 'night')]"
